Vehicle_Type,Tested_Transmission_Type,Transmission_Lockup_,Police___Emergency_Vehicle_,newtransmission,Test_Veh_Displacement__L_,Rated_Horsepower,__of_Gears,Equivalent_Test_Weight__lbs__,Axle_Ratio,N_V_Ratio,Three_cat,THC_bin,CO_bin,CO2_cat,NOx_cat,MPG,Rownum
Car,Automatic,Y,N,Automatic,6.75,500,6,6500,2.92,24.9,Low,Low,Low,High,Medium,21.1,251
Car,Automatic,Y,N,Automatic,5.998,600,6,6000,3.53,30.4,Low,High,High,High,High,12.4,252
Car,Automatic,Y,N,Automatic,5.998,600,6,6000,3.53,30.4,Low,Low,Low,High,High,23.1,253
Car,Automatic,Y,N,Automatic,5.998,600,6,6000,3.53,30.4,Low,High,High,High,Medium,12.7,254
Car,Automatic,Y,N,Automatic,5.998,600,6,6000,3.53,30.4,Low,Low,Low,Medium,High,23.5,255
Car,Automatic,Y,N,Automatic,5.998,600,6,5500,3.53,30.4,Low,High,Low,High,High,12.8,256
Car,Automatic,Y,N,Automatic,5.998,600,6,5500,3.53,30.4,Low,Low,Low,Medium,High,23.8,257
Car,Automatic,Y,N,Automatic,5.998,621,6,5250,3.53,30.4,Low,High,High,High,High,14.4,258
Car,Automatic,Y,N,Automatic,5.998,621,6,5250,3.53,30.4,Low,Low,Low,Medium,High,24.4,259
Car,Automatic,Y,N,Automatic,5.998,621,6,5250,3.53,30.4,Low,Low,Low,High,High,17.4,260
Car,Automatic,Y,N,Automatic,5.998,621,6,5250,3.53,30.4,Low,High,High,High,High,13.7,261
Bot,Manual,N,N,Manual,3,230,6,3500,3.23,37.8,Low,High,Low,Medium,Medium,24.9,262
Bot,Manual,N,N,Manual,3,230,6,3500,3.23,37.8,Medium,Low,Low,Low,Low,40.9,263
Bot,Automatic,Y,N,Automatic,3,230,6,3625,3.73,34.5,Medium,Low,Low,Low,Low,40.8,264
Bot,Automatic,Y,N,Automatic,3,230,6,3625,3.73,34.5,Low,High,Low,High,Medium,23.2,265
Car,Manual,N,N,Manual,3,230,6,3500,3.23,37.8,Low,Low,Low,High,Medium,22.9,266
Car,Manual,N,N,Manual,3,230,6,3500,3.23,37.8,Medium,Low,Low,Low,Low,38.7,267
Car,Semi-Automatic,Y,N,Semi-Automatic,3,230,6,3625,3.73,34.7,Medium,Low,Low,Low,Low,37.6,268
Car,Semi-Automatic,Y,N,Semi-Automatic,3,230,6,3625,3.73,34.7,Low,Low,Low,High,Medium,21.7,269
Car,Semi-Automatic,Y,N,Semi-Automatic,3,230,6,3625,3.73,34.7,Low,Low,Low,High,Medium,21.8,270
Bot,Manual,N,N,Manual,3,230,6,3750,3.23,37.8,Medium,Low,Low,Low,Low,38.7,271
Bot,Manual,N,N,Manual,3,230,6,3750,3.23,37.8,Low,High,Low,Medium,Medium,24,272
Bot,Automatic,Y,N,Automatic,3,230,6,3875,3.73,34.5,Low,High,Low,High,Medium,23.4,273
Bot,Automatic,Y,N,Automatic,3,230,6,3875,3.73,34.5,Medium,Low,Low,Low,Low,37,274
Car,Manual,N,N,Manual,3,230,6,3750,3.23,37.8,Low,Low,Low,High,Medium,22,275
Car,Manual,N,N,Manual,3,230,6,3750,3.23,37.8,Medium,Low,Low,Low,Low,37.9,276
Car,Semi-Automatic,Y,N,Semi-Automatic,3,230,6,3875,3.73,34.7,Medium,Low,Low,Low,Low,37.6,277
Car,Semi-Automatic,Y,N,Semi-Automatic,3,230,6,3875,3.73,34.7,Low,Low,Low,High,Medium,22.3,278
Car,Manual,N,N,Manual,3,300,6,3625,3.08,37.2,Low,High,Low,High,High,21.8,279
Car,Manual,N,N,Manual,3,300,6,3625,3.08,37.2,Medium,Low,Low,Medium,Medium,35.1,280
Car,Manual,N,N,Manual,3,300,6,4000,3.08,37.2,Low,High,Low,High,High,22.4,281
Car,Manual,N,N,Manual,3,300,6,4000,3.08,37.2,Medium,Low,Low,Low,Low,35.8,282
Car,Manual,N,N,Manual,3,300,6,3750,3.46,33.1,Low,High,Low,High,Medium,22,283
Car,Manual,N,N,Manual,3,300,6,3750,3.46,33.1,Medium,Low,Low,Medium,Low,35.5,284
Car,Automatic,N,N,Automatic,3,300,6,4000,3.46,33.1,Low,High,Low,High,Medium,22.1,285
Car,Automatic,N,N,Automatic,3,300,6,4000,3.46,33.1,Low,Low,Low,Medium,Low,34.7,286
Car,Manual,N,N,Manual,3,230,6,4000,3.38,39.6,Low,Low,Low,High,Medium,20.2,287
Car,Manual,N,N,Manual,3,230,6,4000,3.38,39.6,Medium,Low,Low,Low,Low,35.9,288
Car,Manual,N,N,Manual,3,230,6,4000,3.38,39.7,Low,Low,Low,High,Medium,20.5,289
Car,Manual,N,N,Manual,3,230,6,4000,3.38,39.7,Medium,Low,Low,Low,Low,36.7,290
Car,Semi-Automatic,Y,N,Semi-Automatic,3,230,6,4250,3.91,36.6,Medium,Low,Low,Low,Low,36.8,291
Car,Semi-Automatic,Y,N,Semi-Automatic,3,230,6,4250,3.91,36.6,Low,Low,Low,High,Medium,21.8,292
Car,Semi-Automatic,Y,N,Semi-Automatic,3,230,6,4250,3.91,36.6,Low,Low,Low,High,Medium,21.1,293
Car,Semi-Automatic,Y,N,Semi-Automatic,3,230,6,4250,3.91,36.6,Low,Low,Low,High,Medium,21.6,294
Car,Semi-Automatic,Y,N,Semi-Automatic,3,230,6,4250,3.91,36.6,Medium,Low,Low,Low,Low,37.3,295
Car,Semi-Automatic,Y,N,Semi-Automatic,3,230,6,4250,3.91,36.6,Low,Low,Low,High,Medium,21.9,296
Car,Manual,N,N,Manual,3,230,6,3625,3.23,38.1,Low,Low,Low,High,Medium,21.7,297
Car,Manual,N,N,Manual,3,230,6,3625,3.23,38.1,Medium,Low,Low,Low,Low,38.2,298
Car,Manual,N,N,Manual,3,230,6,3625,3.23,37.9,Low,Low,Low,High,Medium,21.5,299
Car,Manual,N,N,Manual,3,230,6,3625,3.23,37.9,Medium,Low,Low,Low,Low,37.4,300
Bot,Manual,N,N,Manual,3,230,6,3750,3.38,38.8,Low,High,Low,High,High,20.9,301
Bot,Manual,N,N,Manual,3,230,6,3750,3.38,38.8,Medium,Low,Low,Low,Low,35.9,302
Bot,Automatic,Y,N,Automatic,3,230,6,4000,3.91,37.6,Low,High,Low,High,Medium,21.8,303
Bot,Automatic,Y,N,Automatic,3,230,6,4000,3.91,37.6,Low,Low,Low,Medium,Low,34,304
Bot,Automatic,Y,N,Automatic,3,230,6,4000,3.91,37.6,Low,High,Low,High,Medium,21.3,305
Bot,Automatic,Y,N,Automatic,3,230,6,4000,3.91,37.6,Low,Low,Low,Medium,Low,34.7,306
Bot,Automatic,Y,N,Automatic,3,230,6,3875,3.91,37.6,Low,High,Low,High,Medium,22.1,307
Bot,Automatic,Y,N,Automatic,3,230,6,3875,3.91,37.6,Medium,Low,Low,Medium,Low,35.5,308
Bot,Automatic,Y,N,Automatic,3,230,6,4000,3.91,37.6,Low,Low,Low,High,Medium,21.9,309
Bot,Automatic,Y,N,Automatic,3,230,6,4000,3.91,37.6,Low,Low,Low,Medium,Low,34.8,310
Car,Semi-Automatic,Y,N,Semi-Automatic,3,230,6,3750,3.73,35,Medium,Low,Low,Low,Low,37.9,311
Car,Semi-Automatic,Y,N,Semi-Automatic,3,230,6,3750,3.73,35,Low,Low,Low,High,Medium,22.4,312
Car,Semi-Automatic,Y,N,Semi-Automatic,3,230,6,3750,3.73,35,Medium,Low,Low,Low,Low,39.2,313
Car,Semi-Automatic,Y,N,Semi-Automatic,3,230,6,3750,3.73,35,Low,Low,Low,High,Medium,22.7,314
Bot,Automatic,Y,N,Automatic,3,230,6,3750,3.73,34.9,Low,High,Low,Medium,Medium,23.7,315
Bot,Automatic,Y,N,Automatic,3,230,6,3750,3.73,34.9,Medium,Low,Low,Low,Low,40.9,316
Bot,Automatic,Y,N,Automatic,3,230,6,3750,3.73,34.8,Low,High,Low,High,Medium,23.1,317
Bot,Automatic,Y,N,Automatic,3,230,6,3750,3.73,34.8,Medium,Low,Low,Low,Low,39.2,318
Bot,Automatic,Y,N,Automatic,3,230,6,3875,3.73,34.9,Low,High,Low,High,Medium,23,319
Bot,Automatic,Y,N,Automatic,3,230,6,3875,3.73,34.9,Medium,Low,Low,Low,Medium,39.1,320
Bot,Automatic,Y,N,Automatic,3,230,6,3875,3.73,34.9,Low,High,Low,High,Medium,23.3,321
Bot,Automatic,Y,N,Automatic,3,230,6,3875,3.73,34.9,Medium,Low,Low,Low,Low,39.6,322
Bot,Automatic,Y,N,Automatic,3,230,6,4250,3.91,36.5,Low,High,Low,High,Medium,22.3,323
Bot,Automatic,Y,N,Automatic,3,230,6,4250,3.91,36.5,Medium,Low,Low,Low,Low,38.2,324
Bot,Automatic,Y,N,Automatic,3,230,6,4250,3.91,36.5,Low,High,Low,High,Medium,21.9,325
Bot,Automatic,Y,N,Automatic,3,230,6,4250,3.91,36.5,Medium,Low,Low,Low,Medium,37.1,326
Bot,Manual,N,N,Manual,3,230,6,3625,3.23,38,Low,Low,Low,High,Medium,23,327
Bot,Manual,N,N,Manual,3,230,6,3625,3.23,38,Medium,Low,Low,Low,Low,39.8,328
Bot,Manual,N,N,Manual,3,230,6,3625,3.23,38,Low,Low,Low,High,Medium,21.9,329
Bot,Manual,N,N,Manual,3,230,6,3625,3.23,38,Medium,Low,Low,Low,Low,38.2,330
Bot,Manual,N,N,Manual,3,230,6,3875,3.23,38,Medium,Low,Low,Low,Low,37.9,331
Bot,Manual,N,N,Manual,3,230,6,3875,3.23,38,Low,High,Low,High,Medium,22.2,332
Bot,Manual,N,N,Manual,3,230,6,3875,3.23,38,Medium,Low,Low,Low,Low,38.7,333
Bot,Manual,N,N,Manual,3,230,6,3875,3.23,38,Low,High,Low,High,Medium,22.6,334
Bot,Manual,N,N,Manual,3,230,6,4000,3.38,40,Medium,Low,Low,Low,Low,35.8,335
Bot,Manual,N,N,Manual,3,230,6,4000,3.38,40,Low,Low,Low,High,High,20.4,336
Bot,Manual,N,N,Manual,3,230,6,4000,3.38,39.7,Low,Low,Low,High,Medium,21.5,337
Bot,Manual,N,N,Manual,3,230,6,4000,3.38,39.7,Medium,Low,Low,Low,Low,37,338
Bot,Manual,N,N,Manual,3,230,6,4000,3.38,39.7,Low,High,Low,High,Medium,21.4,339
Bot,Manual,N,N,Manual,3,230,6,4000,3.38,39.7,Medium,Low,Low,Low,Low,37.3,340
Car,Manual,N,N,Manual,3,230,6,3875,3.38,40,Low,Low,Low,High,Medium,20.2,341
Car,Manual,N,N,Manual,3,230,6,3875,3.38,40,Low,Low,Low,Medium,Low,34.9,342
Bot,Manual,N,N,Manual,3,230,6,3875,3.38,40,Low,High,High,High,Medium,21.4,343
Bot,Manual,N,N,Manual,3,230,6,3875,3.38,40,Medium,Low,Low,Low,Low,36.3,344
Car,Semi-Automatic,Y,N,Semi-Automatic,3,230,6,3875,3.91,36.6,Medium,Low,Low,Low,Low,36.2,345
Car,Semi-Automatic,Y,N,Semi-Automatic,3,230,6,3875,3.91,36.6,Low,Low,Low,High,Medium,21.8,346
Car,Manual,N,N,Manual,3,300,6,4250,3.08,37.1,Low,High,Low,High,High,20.9,347
Car,Manual,N,N,Manual,3,300,6,4250,3.08,37.1,Medium,Low,Low,Low,Medium,36.4,348
Car,Manual,N,N,Manual,3,300,6,4250,3.08,37.1,Low,High,Low,High,High,20.7,349
Car,Manual,N,N,Manual,3,300,6,4250,3.08,37.1,Medium,Low,Low,Medium,Low,35.5,350
Car,Semi-Automatic,Y,N,Semi-Automatic,3,300,6,4250,3.46,33.1,Low,High,Low,High,High,22.1,351
Car,Semi-Automatic,Y,N,Semi-Automatic,3,300,6,4250,3.46,33.1,Medium,Low,Low,Low,Low,37.1,352
Car,Semi-Automatic,Y,N,Semi-Automatic,3,300,6,4250,3.46,33.1,Low,High,Low,High,High,21.4,353
Car,Semi-Automatic,Y,N,Semi-Automatic,3,300,6,4250,3.46,33.1,Medium,Low,Low,Low,Low,35.6,354
Car,Automatic,Y,N,Automatic,3,265,6,4000,2.81,26.9,Low,High,Low,Medium,High,29,355
Car,Automatic,Y,N,Automatic,3,265,6,4000,2.81,26.9,Low,High,Low,Medium,High,29,356
Car,Automatic,Y,N,Automatic,3,265,6,4000,2.81,26.9,Low,High,Low,Medium,High,29,357
Car,Automatic,Y,N,Automatic,3,265,6,4000,2.81,26.9,Medium,Low,Low,Low,Medium,51.1,358
Car,Automatic,Y,N,Automatic,3,265,6,4000,2.81,26.9,Medium,Low,Low,Low,Medium,51.1,359
Car,Automatic,Y,N,Automatic,3,265,6,4000,2.81,26.9,Medium,Low,Low,Low,Medium,51.1,360
Car,Manual,N,N,Manual,3,300,6,3875,3.08,37.1,Low,High,Low,High,Medium,23,361
Car,Manual,N,N,Manual,3,300,6,3875,3.08,37.1,Medium,Low,Low,Low,Low,37.2,362
Car,Manual,N,N,Manual,3,300,6,3875,3.08,37.1,Low,High,Low,High,Medium,22.8,363
Car,Manual,N,N,Manual,3,300,6,3875,3.08,37.1,Medium,Low,Low,Low,Low,36.3,364
Car,Semi-Automatic,Y,N,Semi-Automatic,3,300,6,3875,3.46,33.1,Low,High,Low,High,High,22.5,365
Car,Semi-Automatic,Y,N,Semi-Automatic,3,300,6,3875,3.46,33.1,Medium,Low,Low,Low,Low,37.5,366
Car,Semi-Automatic,Y,N,Semi-Automatic,3,300,6,3875,3.46,33.1,Low,High,Low,High,High,21.9,367
Car,Semi-Automatic,Y,N,Semi-Automatic,3,300,6,3875,3.46,33.1,Medium,Low,Low,Low,Low,36.7,368
Car,Manual,N,N,Manual,3,300,6,4000,3.08,37.1,Low,High,Low,High,High,20.9,369
Car,Manual,N,N,Manual,3,300,6,4000,3.08,37.1,Low,Low,Low,Medium,Medium,34.9,370
Car,Manual,N,N,Manual,3,300,6,4000,3.08,37.1,Low,High,Low,High,High,20.7,371
Car,Manual,N,N,Manual,3,300,6,4000,3.08,37.1,Low,Low,Low,Medium,High,34.3,372
Car,Semi-Automatic,Y,N,Semi-Automatic,3,300,6,4250,3.46,33.1,Low,High,Low,High,High,21.6,373
Car,Semi-Automatic,Y,N,Semi-Automatic,3,300,6,4250,3.46,33.1,Low,Low,Low,Medium,Low,34.9,374
Car,Semi-Automatic,Y,N,Semi-Automatic,3,300,6,4250,3.46,33.1,Low,High,Low,High,High,21.5,375
Car,Semi-Automatic,Y,N,Semi-Automatic,3,300,6,4250,3.46,33.1,Low,Low,Low,Medium,Low,34.7,376
Bot,Manual,N,N,Manual,3,230,6,3750,3.38,38.5,Low,High,Low,High,Medium,22.5,377
Bot,Manual,N,N,Manual,3,230,6,3750,3.38,38.5,Medium,Low,Low,Low,Low,39.4,378
Bot,Semi-Automatic,Y,N,Semi-Automatic,3,230,6,3875,3.73,34.5,Low,High,Low,High,High,23,379
Bot,Semi-Automatic,Y,N,Semi-Automatic,3,230,6,3875,3.73,34.5,Medium,Low,Low,Low,Low,37.6,380
Bot,Semi-Automatic,Y,N,Semi-Automatic,3,230,6,3875,3.73,34.5,Low,High,Low,High,Medium,23,381
Bot,Semi-Automatic,Y,N,Semi-Automatic,3,230,6,3875,3.73,34.5,Medium,Low,Low,Low,Low,39.3,382
Bot,Semi-Automatic,Y,N,Semi-Automatic,3,230,6,3875,3.73,34.7,Low,High,Low,High,Medium,21.9,383
Bot,Semi-Automatic,Y,N,Semi-Automatic,3,230,6,3875,3.73,34.7,Medium,Low,Low,Low,Low,36,384
Bot,Manual,N,N,Manual,3,230,6,4000,3.46,38.3,Low,High,Low,High,Medium,22.5,385
Bot,Manual,N,N,Manual,3,230,6,4000,3.46,38.3,Medium,Low,Low,Low,Low,36.4,386
Car,Manual,N,N,Manual,3,300,6,4000,3.08,36.4,Low,High,Low,High,Medium,20.4,387
Car,Manual,N,N,Manual,3,300,6,4000,3.08,36.4,Low,Low,Low,Medium,Medium,34.3,388
Car,Automatic,N,N,Automatic,3,300,6,4000,3.08,36.4,Low,High,Low,High,Medium,19.6,389
Car,Automatic,N,N,Automatic,3,300,6,4000,3.08,36.4,Low,Low,Low,Medium,Low,33.7,390
Car,Semi-Automatic,Y,N,Semi-Automatic,3,300,8,4750,3.08,25.7,Low,High,Low,Medium,High,24.1,391
Car,Semi-Automatic,Y,N,Semi-Automatic,3,300,8,4750,3.08,25.7,Medium,High,Low,Low,Medium,40,392
Car,Semi-Automatic,Y,N,Semi-Automatic,3,300,8,4750,3.08,25.7,Low,Low,Low,Medium,Medium,24.5,393
Car,Semi-Automatic,Y,N,Semi-Automatic,3,300,8,4750,3.08,25.7,Medium,Low,Low,Low,Low,39,394
Car,Semi-Automatic,Y,N,Semi-Automatic,3,300,6,4000,3.46,32.4,Low,High,Low,High,Medium,21.1,395
Car,Semi-Automatic,Y,N,Semi-Automatic,3,300,6,4000,3.46,32.4,Low,Low,Low,Medium,Low,34.9,396
Car,Manual,N,N,Manual,3,300,6,4000,3.46,32,Low,High,Low,High,Medium,21.5,397
Car,Manual,N,N,Manual,3,300,6,4000,3.46,32,Medium,Low,Low,Low,Low,35.7,398
Car,Manual,N,N,Manual,3,300,6,4000,3.46,32,Low,High,Low,High,Medium,21.7,399
Car,Manual,N,N,Manual,3,300,6,4000,3.46,32,Medium,Low,Low,Low,Low,37.2,400
Car,Manual,N,N,Manual,3,300,6,4250,3.08,36.4,Low,High,Low,High,Medium,19.4,401
Car,Manual,N,N,Manual,3,300,6,4250,3.08,36.4,Low,Low,Low,Medium,Low,32.9,402
Car,Manual,N,N,Manual,3,300,6,4500,3.08,36.4,Low,High,Low,High,High,19.4,403
Car,Manual,N,N,Manual,3,300,6,4500,3.08,36.4,Low,Low,Low,Medium,Low,32.7,404
Car,Manual,N,N,Manual,3,300,6,4500,3.08,36.4,Low,High,Low,High,Medium,19.1,405
Car,Manual,N,N,Manual,3,300,6,4500,3.08,36.4,Low,Low,Low,Medium,Low,31.7,406
Car,Semi-Automatic,Y,N,Semi-Automatic,3,300,6,4250,3.46,32,Low,Low,Low,Medium,Medium,33.6,407
Car,Semi-Automatic,Y,N,Semi-Automatic,3,300,6,4250,3.46,32,Low,High,Low,High,Medium,20,408
Car,Semi-Automatic,Y,N,Semi-Automatic,3,300,6,4250,3.46,32,Low,High,Low,High,Medium,20.2,409
Car,Automatic,N,N,Automatic,3,300,6,4250,3.46,32,Low,High,Low,High,Medium,20.7,410
Car,Automatic,N,N,Automatic,3,300,6,4250,3.46,32,Low,Low,Low,Medium,Medium,34.8,411
Car,Automatic,N,N,Automatic,3,300,6,4500,3.46,32,Low,High,Low,High,Medium,20.4,412
Car,Automatic,N,N,Automatic,3,300,6,4500,3.46,32,Low,Low,Low,Medium,Low,33.9,413
Car,Automatic,N,N,Automatic,3,300,6,4500,3.46,32,Low,High,Low,High,Medium,20.2,414
Car,Automatic,N,N,Automatic,3,300,6,4500,3.46,32,Low,Low,Low,Medium,Low,32.8,415
Car,Manual,N,N,Manual,4.8,360,6,4250,2.93,34.6,Low,High,High,High,Medium,18.8,416
Car,Manual,N,N,Manual,4.8,360,6,4250,2.93,34.6,Low,Low,High,Medium,Medium,30.4,417
Car,Semi-Automatic,Y,N,Semi-Automatic,4.8,360,6,4250,3.38,31.2,Low,High,High,High,Medium,19.7,418
Car,Semi-Automatic,Y,N,Semi-Automatic,4.8,360,6,4250,3.38,31.2,Low,Low,High,Medium,Medium,33.2,419
Car,Semi-Automatic,Y,N,Semi-Automatic,4.8,360,6,4250,3.38,31.2,Low,Low,High,High,Medium,18.9,420
Car,Semi-Automatic,Y,N,Semi-Automatic,4.8,360,6,4250,3.38,31.2,Low,Low,High,Medium,Low,31,421
Car,Automatic,Y,N,Automatic,4.4,400,8,5250,3.08,25.7,Low,High,High,High,High,18.4,422
Car,Automatic,Y,N,Automatic,4.4,400,8,5250,3.08,25.7,Low,Low,High,Medium,Low,30.5,423
Car,Automatic,Y,N,Automatic,4.4,400,8,5250,3.08,25.7,Low,High,High,Medium,Low,30.5,424
Car,Automatic,Y,N,Automatic,4.4,400,8,5250,3.08,25.7,Low,Low,High,High,High,18.5,425
Car,Automatic,Y,N,Automatic,4.4,400,8,5250,3.08,25.7,Low,High,High,Medium,Low,31.6,426
Car,Automatic,Y,N,Automatic,4.4,400,8,5250,3.08,25.7,Low,Low,High,Medium,Low,31.4,427
Car,Automatic,Y,N,Automatic,4.4,400,8,5250,3.08,25.7,Low,Low,Low,High,High,19.9,428
Car,Automatic,Y,N,Automatic,4.4,400,8,5250,3.08,25.7,Low,High,Low,Medium,Medium,32.3,429
Car,Automatic,Y,N,Automatic,4.4,400,8,5250,3.08,25.7,Low,Low,Low,High,High,20,430
Car,Automatic,Y,N,Automatic,4.4,400,8,5250,3.08,25.7,Low,Low,Low,Medium,High,31.6,431
Car,Automatic,Y,N,Automatic,4.4,400,8,5250,3.08,25.7,Low,High,High,High,High,18.2,432
Car,Automatic,Y,N,Automatic,4.4,400,8,5250,3.08,25.7,Low,Low,High,Medium,Low,30.3,433
Car,Automatic,Y,N,Automatic,4.4,400,8,5250,3.08,25.7,Low,High,Low,High,High,19.4,434
Car,Automatic,Y,N,Automatic,4.4,400,8,5250,3.08,25.7,Low,High,Low,Medium,Medium,31.1,435
Car,Manual,N,N,Manual,4.8,360,6,4000,3.23,36.7,Low,Low,High,High,Medium,18.6,436
Car,Manual,N,N,Manual,4.8,360,6,4000,3.23,36.7,Low,Low,Low,Medium,Medium,31.1,437
Car,Semi-Automatic,Y,N,Semi-Automatic,4.8,360,6,4000,3.46,31.1,Low,High,High,High,Medium,19.3,438
Car,Semi-Automatic,Y,N,Semi-Automatic,4.8,360,6,4000,3.46,31.1,Low,Low,High,Medium,Low,32.1,439
Car,Manual,N,N,Manual,4.8,360,6,4500,3.46,39.3,Low,Low,High,High,High,17.4,440
Car,Manual,N,N,Manual,4.8,360,6,4500,3.46,39.3,Low,Low,High,Medium,Medium,28.8,441
Car,Semi-Automatic,Y,N,Semi-Automatic,4.8,360,6,4500,3.46,31.1,Low,High,High,High,Medium,18.7,442
Car,Semi-Automatic,Y,N,Semi-Automatic,4.8,360,6,4500,3.46,31.1,Low,Low,High,Medium,Medium,31.8,443
Car,Automatic,Y,N,Automatic,4.4,408,8,5250,3.08,29.9,Low,High,Low,High,High,17,444
Car,Automatic,Y,N,Automatic,4.4,408,8,5250,3.08,29.9,Low,High,High,Medium,Low,27.7,445
Car,Semi-Automatic,Y,N,Semi-Automatic,4.4,400,6,5000,3.46,29.9,Low,High,High,Medium,Low,29,446
Car,Semi-Automatic,Y,N,Semi-Automatic,4.4,400,6,5000,3.46,29.9,Low,High,High,High,High,16.9,447
Car,Semi-Automatic,Y,N,Semi-Automatic,4.4,400,6,5000,3.46,29.9,Low,Low,High,High,High,17,448
Car,Automatic,Y,N,Automatic,4.4,400,6,5000,3.46,29.9,Low,Low,Low,High,High,18.3,449
Car,Automatic,Y,N,Automatic,4.4,400,6,5000,3.46,29.9,Low,Low,Low,Medium,Medium,30.4,450
Car,Semi-Automatic,Y,N,Semi-Automatic,4.4,400,6,4750,3.46,29.9,Low,Low,Low,High,High,18.2,451
Car,Semi-Automatic,Y,N,Semi-Automatic,4.4,400,6,4750,3.46,29.9,Low,Low,Low,Medium,Medium,30,452
Car,Semi-Automatic,Y,N,Semi-Automatic,4.4,400,6,4750,3.46,29.9,Low,Low,Low,High,High,18.2,453
Car,Semi-Automatic,Y,N,Semi-Automatic,4.4,400,6,4750,3.46,29.9,Low,Low,Low,Medium,Medium,30.4,454
Car,Automatic,Y,N,Automatic,6,535,8,5250,2.81,23.4,Low,Low,Low,Medium,Low,26.1,455
Car,Automatic,Y,N,Automatic,6,535,8,5250,2.81,23.4,Low,Low,Low,Medium,Medium,26,456
Car,Automatic,Y,N,Automatic,6,535,8,5250,2.81,23.4,Low,High,Low,High,Medium,14.7,457
Car,Automatic,Y,N,Automatic,6,535,8,5250,2.81,23.4,Low,High,Low,High,High,14.8,458
Car,Automatic,Y,N,Automatic,6,535,8,5250,2.81,23.4,Low,High,Low,High,High,16.6,459
Car,Automatic,Y,N,Automatic,6,535,8,5250,2.81,23.4,Low,Low,Low,Medium,Medium,27.6,460
Tru,Automatic,N,N,Automatic,4.4,400,7,6000,3.64,31.2,Low,Low,Low,High,High,20.6,461
Tru,Automatic,N,N,Automatic,4.4,400,7,6000,3.64,31.2,Low,High,High,Medium,Low,26.6,462
Tru,Automatic,N,N,Automatic,4.4,400,7,6000,3.64,31.2,Low,High,Low,High,High,21,463
Tru,Automatic,N,N,Automatic,4.4,400,7,6000,3.64,31.2,Low,High,Low,High,High,19.6,464
Tru,Automatic,N,N,Automatic,4.4,400,7,6000,3.64,31.2,Low,Low,Low,High,High,21.8,465
Tru,Automatic,N,N,Automatic,4.4,400,7,6000,3.64,31.2,Low,Low,Low,High,High,21.4,466
Tru,Automatic,N,N,Automatic,4.4,400,7,6000,3.64,31.2,Low,High,High,Medium,Medium,26.6,467
Car,Manual,N,N,Manual,4,414,7,4000,3.15,25.2,Low,Low,Low,Medium,Medium,28.9,468
Car,Manual,N,N,Manual,4,414,7,4000,3.15,25.2,Low,High,Low,High,High,18.1,469
Car,Manual,N,N,Manual,4,414,7,4000,3.15,25.2,Low,High,Low,High,High,16,470
Car,Manual,N,N,Manual,4,414,7,4000,3.15,25.2,Low,Low,Low,Medium,Medium,27.1,471
Car,Manual,N,N,Manual,4,414,6,4000,3.85,27.4,Low,High,Low,High,High,17.2,472
Car,Manual,N,N,Manual,4,414,6,4000,3.85,27.4,Low,Low,Low,Medium,Low,28.4,473
Car,Manual,N,N,Manual,4,414,7,4500,3.15,25.2,Low,High,Low,High,High,17.9,474
Car,Manual,N,N,Manual,4,414,7,4500,3.15,25.2,Low,Low,Low,Medium,Medium,28.3,475
Car,Manual,N,N,Manual,4,414,7,4500,3.15,25.2,Low,High,Low,High,High,15.6,476
Car,Manual,N,N,Manual,4,414,7,4500,3.15,25.2,Low,Low,Low,Medium,Low,26.5,477
Car,Manual,N,N,Manual,4,414,6,4500,3.85,27.4,Low,High,High,Medium,Low,27.3,478
Car,Manual,N,N,Manual,4,414,6,4500,3.85,27.4,Low,High,Low,High,High,16.6,479
Car,Semi-Automatic,N,N,Semi-Automatic,5,500,7,4250,3.62,38.8,Low,High,High,High,High,14,480
Car,Semi-Automatic,N,N,Semi-Automatic,5,500,7,4250,3.62,38.8,Low,Low,High,Medium,Low,25,481
Car,Semi-Automatic,N,N,Semi-Automatic,5,500,7,4250,3.62,38.8,Low,High,High,High,High,12.2,482
Car,Semi-Automatic,N,N,Semi-Automatic,5,500,7,4250,3.62,38.8,Low,Low,High,High,Low,22.3,483
Car,Manual,N,N,Manual,5,500,6,4250,3.62,40.6,Low,High,Low,High,High,13.1,484
Car,Manual,N,N,Manual,5,500,6,4250,3.62,40.6,Low,Low,Low,High,Low,23.2,485
Car,Semi-Automatic,N,N,Semi-Automatic,5,500,7,4250,3.62,38.8,Low,Low,Low,Medium,Low,25.2,486
Car,Semi-Automatic,N,N,Semi-Automatic,5,500,7,4250,3.62,38.8,Low,High,High,High,High,14.7,487
Car,Semi-Automatic,N,N,Semi-Automatic,5,500,7,4250,3.62,38.8,Low,High,High,High,High,12,488
Car,Semi-Automatic,N,N,Semi-Automatic,5,500,7,4250,3.62,38.8,Low,Low,High,High,Low,22.8,489
Car,Manual,N,N,Manual,5,500,6,4250,3.62,40.6,Low,High,Low,High,High,13.2,490
Car,Manual,N,N,Manual,5,500,6,4250,3.62,40.6,Low,Low,Low,Medium,Medium,23.5,491
Car,Semi-Automatic,N,N,Semi-Automatic,5,500,7,4750,3.62,38.8,Low,High,High,High,High,14.5,492
Car,Semi-Automatic,N,N,Semi-Automatic,5,500,7,4750,3.62,38.8,Low,Low,Low,Medium,Low,25.7,493
